customer_id,order_date,quantity,unit_price
18118,2011-07-15,2,1.25
18118,2011-07-15,1,1.25
18118,2011-10-21,3,1.25
18118,2011-11-11,2,1.25
18118,2011-09-23,4,1.25
18118,2011-07-15,1,1.25
18118,2011-10-26,6,1.25
18118,2011-10-26,6,1.25
18118,2010-12-05,1,1.25
18118,2011-01-18,1,1.25
18118,2011-10-18,2,1.25
18118,2011-04-10,1,1.25
18118,2011-01-18,1,1.25
18118,2011-01-18,1,1.25
18118,2011-01-18,1,1.25
18118,2011-11-29,1,1.25
18118,2011-01-18,1,1.25
18118,2011-10-18,1,1.25
18118,2011-11-20,1,1.25
18118,2011-10-21,1,1.25
18118,2011-10-21,6,1.25
18118,2011-02-07,1,1.25
18118,2011-11-11,1,1.25
18118,2011-05-04,1,1.25
18118,2011-10-18,1,1.25
18118,2011-06-24,1,1.25
18118,2011-05-04,1,1.25
18118,2011-03-02,3,1.25
18118,2011-10-18,1,1.25
18118,2011-01-18,1,1.25
18118,2011-02-07,1,1.25
18118,2011-04-10,1,1.25
18118,2011-03-14,2,1.25
18118,2011-10-18,1,1.25
18118,2011-09-09,1,1.25
18118,2011-10-21,1,1.25
18118,2011-07-15,1,1.25
18118,2011-09-09,1,1.25
18118,2011-10-18,2,1.25
18118,2011-10-26,21,1.25
18119,2010-12-07,1,1.25
18119,2010-12-07,1,1.25
18120,2011-05-09,2,1.25
18121,2011-07-08,18,1.25
18121,2011-07-08,1,1.25
18121,2011-07-08,18,1.25
18121,2011-07-08,6,1.25
18121,2011-07-13,12,1.25
18121,2011-07-08,30,1.25
18121,2011-07-08,24,1.25
18121,2011-07-08,24,1.25
18122,2011-12-01,1,1.25
18122,2011-11-17,3,1.25
18122,2011-11-17,1,1.25
18122,2011-09-16,2,1.25
18122,2011-12-01,1,1.25
18122,2011-11-17,1,1.25
18122,2011-11-17,1,1.25
18122,2011-11-17,1,1.25
18122,2011-11-04,3,1.25
18122,2011-12-01,2,1.25
18122,2011-12-01,2,1.25
18122,2011-11-17,1,1.25
18122,2011-12-01,2,1.25
18122,2011-12-01,3,1.25
18122,2011-10-16,4,1.25
18122,2011-11-17,1,1.25
18122,2011-11-17,1,1.25
18122,2011-11-17,1,1.25
18122,2011-12-01,3,1.25
18122,2011-11-04,6,1.25
18122,2011-11-17,1,1.25
18122,2011-12-01,1,1.25
18122,2011-09-16,3,1.25
18122,2011-11-17,1,1.25
18122,2011-11-17,1,1.25
18122,2011-12-01,3,1.25
18122,2011-07-12,4,1.25
18122,2011-11-04,11,1.25
18122,2011-09-16,4,1.25
18122,2011-11-17,1,1.25
18122,2011-10-16,5,1.25
18122,2011-07-12,2,1.25
18122,2011-11-17,1,1.25
18122,2011-11-17,12,1.25
18122,2011-09-16,2,1.25
18122,2011-10-16,4,1.25
18122,2011-11-17,4,1.25
18122,2011-09-16,2,1.25
18122,2011-11-04,1,1.25
18122,2011-11-17,1,1.25
18122,2011-09-16,2,1.25
18122,2011-09-16,2,1.25
18122,2011-11-17,4,1.25
18122,2011-11-17,1,1.25
18122,2011-11-17,1,1.25
18122,2011-11-17,1,1.25
18123,2011-11-08,6,1.25
18123,2011-11-08,20,1.25
18123,2011-11-15,20,1.25
18123,2011-11-08,6,1.25
18123,2011-11-15,24,1.25
18123,2011-11-15,6,1.25
18123,2011-11-08,6,1.25
18125,2011-11-10,12,1.25
18125,2011-01-27,2,1.25
18125,2011-02-17,3,1.25
18125,2011-11-10,2,1.25
18125,2011-11-10,2,1.25
18125,2011-01-27,2,1.25
18125,2011-05-22,2,1.25
18125,2011-01-27,2,1.25
18125,2011-02-17,2,1.25
18125,2011-01-27,2,1.25
18125,2011-02-17,2,1.25
18125,2011-01-27,24,1.25
18125,2011-11-10,2,1.25
18125,2011-05-22,4,1.25
18125,2011-05-22,1,1.25
18125,2011-02-17,2,1.25
18125,2011-01-27,5,1.25
18125,2011-05-22,2,1.25
18125,2011-05-22,2,1.25
18125,2011-11-10,2,1.25
18125,2011-05-22,3,1.25
18125,2011-01-27,1,1.25
18125,2011-05-22,1,1.25
18125,2011-05-22,2,1.25
18125,2011-01-27,2,1.25
18125,2011-01-27,6,1.25
18126,2011-10-10,1,1.25
18126,2011-10-10,2,1.25
18126,2011-10-10,24,1.25
18127,2011-11-20,6,1.25
18127,2011-11-20,6,1.25
18127,2011-11-20,3,1.25
18127,2011-11-20,4,1.25
18127,2011-11-20,6,1.25
18127,2011-11-20,6,1.25
18127,2011-11-20,6,1.25
18127,2011-11-20,1,1.25
18127,2011-11-20,3,1.25
18127,2011-11-20,2,1.25
18129,2011-04-10,6,1.25
18129,2011-04-10,6,1.25
18129,2011-04-10,2,1.25
18130,2011-11-11,12,1.25
18130,2011-11-24,24,1.25
18130,2011-11-24,12,1.25
18130,2011-11-11,12,1.25
18130,2011-10-13,12,1.25
18130,2011-10-13,12,1.25
18130,2011-11-11,12,1.25
18130,2011-10-13,12,1.25
18130,2011-10-13,12,1.25
18130,2011-10-13,12,1.25
18135,2011-11-10,36,1.25
18135,2011-11-01,18,1.25
18135,2011-06-02,2,1.25
18136,2011-01-24,10,1.25
18136,2011-01-24,12,1.25
18136,2011-10-07,12,1.25
18136,2011-05-12,20,1.25
18136,2011-10-07,12,1.25
18138,2011-02-17,12,1.25
18139,2011-11-21,24,1.25
18139,2011-11-21,24,1.25
18139,2011-11-21,96,1.25
18139,2011-11-21,24,1.25
18139,2011-11-22,48,1.25
18139,2011-11-21,48,1.25
18139,2011-11-21,24,1.25
18139,2011-11-21,24,1.25
18139,2011-11-22,24,1.25
18139,2011-11-21,24,1.25
18139,2011-11-21,24,1.25
18139,2011-11-22,24,1.25
18139,2011-11-22,24,1.25
18139,2011-11-21,48,1.25
18139,2011-11-21,24,1.25
18139,2011-11-22,24,1.25
18139,2011-11-21,48,1.25
18139,2011-11-21,24,1.25
18139,2011-11-22,24,1.25
18139,2011-11-21,96,1.25
18139,2011-11-21,24,1.25
18142,2011-05-08,12,1.25
18142,2011-07-05,48,1.25
18142,2011-05-08,12,1.25
18143,2011-08-15,12,1.25
18143,2011-08-15,10,1.25
18143,2011-07-21,8,1.25
18143,2011-08-15,10,1.25
18143,2011-08-15,12,1.25
18144,2010-12-01,12,1.25
18144,2011-11-09,12,1.25
18145,2011-11-27,10,1.25
18145,2011-01-31,12,1.25
18145,2011-01-31,16,1.25
18145,2011-09-13,12,1.25
18145,2011-09-13,12,1.25
18145,2011-09-13,12,1.25
18145,2011-11-27,10,1.25
18145,2011-09-13,8,1.25
18145,2011-09-13,8,1.25
18145,2011-11-27,6,1.25
18145,2011-09-13,12,1.25
18145,2011-01-31,12,1.25
18145,2011-09-13,12,1.25
18145,2011-09-13,12,1.25
18145,2011-01-31,12,1.25
18145,2011-09-13,12,1.25
18145,2011-11-27,6,1.25
18145,2011-11-27,1,1.25
18145,2011-11-27,12,1.25
18145,2011-09-13,8,1.25
18145,2011-09-13,8,1.25
18145,2011-09-13,12,1.25
18145,2011-09-13,20,1.25
18145,2011-09-13,12,1.25
18145,2011-11-27,1,1.25
18145,2011-11-27,20,1.25
18145,2011-11-27,2,1.25
18145,2011-11-27,6,1.25
18145,2011-05-19,12,1.25
18147,2011-08-23,24,1.25
18150,2011-05-22,12,1.25
18150,2011-05-22,12,1.25
18150,2011-07-22,12,1.25
18150,2011-07-22,12,1.25
18150,2011-11-07,12,1.25
18150,2011-11-07,12,1.25
18150,2011-05-22,24,1.25
18151,2011-07-28,12,1.25
18151,2011-02-23,12,1.25
18151,2011-07-28,12,1.25
18151,2011-07-28,12,1.25
18155,2011-02-21,12,1.25
18155,2011-06-22,12,1.25
18155,2011-06-22,12,1.25
18155,2011-02-21,12,1.25
18155,2011-06-22,12,1.25
18156,2010-12-05,1,1.25
18156,2011-11-27,4,1.25
18156,2010-12-05,1,1.25
18156,2010-12-05,1,1.25
18156,2010-12-05,1,1.25
18156,2011-11-27,3,1.25
18156,2010-12-05,2,1.25
18156,2010-12-05,1,1.25
18156,2010-12-05,1,1.25
18156,2011-11-27,1,1.25
18156,2011-11-27,3,1.25
18156,2010-12-05,2,1.25
18158,2011-09-12,12,1.25
18160,2011-10-13,12,1.25
18160,2011-10-13,12,1.25
18160,2011-10-13,12,1.25
18160,2011-05-23,12,1.25
18160,2011-05-23,12,1.25
18160,2011-05-23,8,1.25
18160,2011-05-23,12,1.25
18161,2011-11-24,12,1.25
18161,2011-01-24,24,1.25
18161,2011-11-24,12,1.25
18161,2011-10-06,12,1.25
18161,2011-01-24,12,1.25
18165,2011-06-15,24,1.25
18167,2011-11-16,12,1.25
18167,2011-11-16,12,1.25
18167,2011-11-04,12,1.25
18168,2011-05-19,-1,1.25
18168,2011-03-17,6,1.25
18168,2010-12-15,12,1.25
18168,2011-05-19,6,1.25
18168,2010-12-02,1,1.25
18168,2010-12-02,20,1.25
18168,2011-06-16,10,1.25
18168,2011-02-10,4,1.25
18168,2011-06-16,6,1.25
18168,2010-12-02,2,1.25
18168,2010-12-02,6,1.25
18168,2010-12-02,20,1.25
18168,2010-12-15,12,1.25
18171,2011-01-10,12,1.25
18171,2011-01-10,12,1.25
18171,2011-10-12,24,1.25
18172,2011-07-28,24,1.25
18172,2011-11-09,12,1.25
18172,2011-02-23,10,1.25
18172,2011-05-12,24,1.25
18172,2011-03-31,12,1.25
18172,2011-02-23,12,1.25
18172,2011-08-04,36,1.25
18172,2011-03-31,24,1.25
18172,2011-08-04,36,1.25
18172,2011-02-23,10,1.25
18172,2011-02-23,24,1.25
18172,2011-11-09,12,1.25
18172,2011-08-04,36,1.25
18172,2011-07-28,24,1.25
18172,2011-03-31,10,1.25
18173,2011-04-19,12,1.25
18173,2011-04-19,12,1.25
18176,2010-12-16,12,1.25
18176,2010-12-16,12,1.25
18176,2010-12-16,10,1.25
18176,2010-12-16,12,1.25
18176,2010-12-21,-1,1.25
18176,2010-12-16,12,1.25
18176,2010-12-16,12,1.25
18176,2010-12-16,12,1.25
18177,2011-04-20,5,1.25
18177,2011-04-20,5,1.25
18178,2011-08-03,8,1.25
18178,2011-02-03,10,1.25
18178,2011-05-04,12,1.25
18178,2011-08-03,8,1.25
18178,2010-12-10,12,1.25
18178,2010-12-10,12,1.25
18179,2011-01-17,24,1.25
18179,2011-10-17,12,1.25
18179,2011-01-17,10,1.25
18179,2011-01-07,12,1.25
18179,2011-03-30,20,1.25
18179,2011-01-07,12,1.25
18179,2011-10-17,12,1.25
18179,2011-10-17,12,1.25
18179,2011-03-30,12,1.25
18179,2011-10-17,18,1.25
18179,2011-01-07,12,1.25
18180,2011-09-12,12,1.25
18180,2011-07-20,16,1.25
18180,2011-12-05,12,1.25
18180,2011-07-20,16,1.25
18180,2011-07-26,12,1.25
18180,2011-09-12,12,1.25
18180,2011-09-20,20,1.25
18180,2011-12-05,24,1.25
18180,2011-09-20,20,1.25
18180,2011-12-05,12,1.25
18180,2011-09-12,24,1.25
18180,2011-09-12,12,1.25
18180,2011-09-12,12,1.25
18180,2011-07-26,12,1.25
18180,2011-07-20,24,1.25
18181,2011-11-15,2,1.25
18181,2011-11-15,6,1.25
18183,2011-04-26,12,1.25
18183,2011-03-10,12,1.25
18183,2011-03-10,12,1.25
18183,2011-04-26,12,1.25
18183,2011-03-10,12,1.25
18183,2011-03-10,10,1.25
18185,2011-04-04,12,1.25
18188,2011-09-23,12,1.25
18188,2011-09-23,12,1.25
18188,2011-09-23,24,1.25
18188,2011-11-24,12,1.25
18188,2011-02-22,12,1.25
18188,2011-09-23,12,1.25
18188,2011-09-23,12,1.25
18188,2011-09-23,24,1.25
18188,2011-09-23,12,1.25
18188,2011-09-23,24,1.25
18188,2011-09-23,12,1.25
18188,2011-02-22,12,1.25
18189,2011-09-23,12,1.25
18189,2011-09-23,12,1.25
18189,2011-03-17,24,1.25
18189,2011-03-17,24,1.25
18189,2011-09-23,12,1.25
18189,2011-09-23,12,1.25
18189,2011-09-23,12,1.25
18189,2011-09-23,12,1.25
18189,2011-03-17,12,1.25
18189,2011-03-17,12,1.25
18189,2011-03-17,12,1.25
18189,2011-09-23,12,1.25
18189,2011-03-17,12,1.25
18189,2011-03-17,12,1.25
18190,2011-01-13,24,1.25
18192,2011-09-29,12,1.25
18192,2011-09-29,12,1.25
18196,2011-09-05,3,1.25
18196,2011-09-05,2,1.25
18196,2011-02-22,4,1.25
18196,2011-02-22,15,1.25
18196,2011-09-05,1,1.25
18196,2011-02-22,1,1.25
18196,2011-02-22,2,1.25
18196,2011-09-05,1,1.25
18196,2011-09-05,1,1.25
18196,2011-02-22,24,1.25
18196,2011-09-05,1,1.25
18196,2011-02-22,2,1.25
18196,2011-09-05,2,1.25
18196,2011-09-05,2,1.25
18196,2011-02-22,1,1.25
18196,2011-09-05,3,1.25
18196,2011-02-22,2,1.25
18196,2011-09-05,1,1.25
18196,2011-09-05,3,1.25
18196,2011-09-05,1,1.25
18196,2011-02-22,2,1.25
18196,2011-09-05,1,1.25
18196,2011-09-05,8,1.25
18196,2011-09-05,1,1.25
18196,2011-02-22,4,1.25
18196,2011-09-05,1,1.25
18198,2011-01-07,12,1.25
18198,2011-01-07,24,1.25
18198,2011-03-17,48,1.25
18198,2011-12-05,12,1.25
18198,2011-01-07,24,1.25
18198,2011-06-23,12,1.25
18198,2011-02-02,12,1.25
18198,2011-11-08,48,1.25
18198,2011-04-14,12,1.25
18198,2011-12-05,12,1.25
18198,2011-09-29,12,1.25
18198,2011-03-17,12,1.25
18198,2011-02-02,12,1.25
18198,2011-05-17,12,1.25
18200,2011-08-25,12,1.25
18200,2011-08-25,5,1.25
18200,2011-08-25,6,1.25
18200,2011-08-25,6,1.25
18200,2011-08-25,1,1.25
18202,2011-05-24,12,1.25
18202,2011-02-01,12,1.25
18202,2011-02-01,12,1.25
18202,2011-05-24,12,1.25
18202,2011-02-01,12,1.25
18202,2011-05-24,12,1.25
18202,2011-05-24,24,1.25
18202,2011-05-24,12,1.25
18202,2011-02-01,12,1.25
18202,2011-05-24,12,1.25
18202,2011-05-24,12,1.25
18203,2011-07-05,4,1.25
18203,2011-07-05,3,1.25
18204,2011-09-29,20,1.25
18204,2011-09-29,4,1.25
18204,2011-08-22,12,1.25
18204,2011-09-29,2,1.25
18204,2011-05-31,2,1.25
18204,2011-08-22,24,1.25
18204,2011-05-31,2,1.25
18204,2011-09-29,6,1.25
18204,2011-08-22,16,1.25
18204,2011-05-31,3,1.25
18204,2011-08-22,12,1.25
18204,2011-09-29,5,1.25
18204,2011-05-31,3,1.25
18204,2011-05-31,5,1.25
18204,2011-08-22,12,1.25
18204,2011-09-29,24,1.25
18204,2011-09-29,3,1.25
18204,2011-08-22,24,1.25
18204,2011-05-31,6,1.25
18204,2011-05-31,3,1.25
18204,2011-05-31,1,1.25
18204,2011-09-29,1,1.25
18204,2011-05-31,8,1.25
18204,2011-05-31,5,1.25
18204,2011-05-31,1,1.25
18204,2011-05-31,2,1.25
18204,2011-09-29,4,1.25
18204,2011-08-22,12,1.25
18204,2011-08-22,16,1.25
18204,2011-05-31,2,1.25
18204,2011-09-29,24,1.25
18204,2011-05-31,6,1.25
18204,2011-05-31,2,1.25
18204,2011-05-31,2,1.25
18204,2011-09-29,2,1.25
18204,2011-09-29,4,1.25
18204,2011-09-29,2,1.25
18204,2011-08-22,16,1.25
18204,2011-08-22,24,1.25
18204,2011-09-29,5,1.25
18204,2011-05-31,1,1.25
18204,2011-09-29,2,1.25
18204,2011-05-31,1,1.25
18204,2011-08-22,20,1.25
18204,2011-05-31,24,1.25
18204,2011-05-31,3,1.25
18205,2011-09-26,8,1.25
18205,2011-11-03,12,1.25
18209,2011-11-11,12,1.25
18209,2011-11-11,12,1.25
18210,2011-11-18,12,1.25
18210,2011-12-08,12,1.25
18210,2011-11-30,24,1.25
18210,2011-10-19,12,1.25
18210,2011-10-19,12,1.25
18210,2011-12-08,12,1.25
18210,2011-11-18,12,1.25
18210,2011-11-10,24,1.25
18210,2011-03-17,24,1.25
18210,2011-11-10,24,1.25
18210,2011-10-19,12,1.25
18210,2011-03-17,12,1.25
18210,2011-10-19,12,1.25
18210,2011-10-19,12,1.25
18211,2011-10-27,2,1.25
18211,2011-03-06,12,1.25
18211,2011-09-15,12,1.25
18211,2011-07-26,12,1.25
18211,2011-10-27,2,1.25
18211,2011-03-06,12,1.25
18211,2011-09-15,12,1.25
18212,2011-01-17,3,1.25
18213,2011-04-17,12,1.25
18213,2011-04-17,20,1.25
18213,2011-04-17,16,1.25
18215,2011-09-11,12,1.25
18216,2011-11-08,12,1.25
18216,2011-11-08,24,1.25
18216,2011-11-08,24,1.25
18216,2011-11-08,20,1.25
18217,2011-11-10,24,1.25
18217,2011-11-10,24,1.25
18217,2011-09-30,12,1.25
18217,2011-11-10,24,1.25
18217,2011-09-30,12,1.25
18219,2011-05-09,12,1.25
18219,2011-05-09,12,1.25
18219,2011-06-24,12,1.25
18219,2010-12-06,12,1.25
18219,2011-12-07,12,1.25
18219,2011-10-27,12,1.25
18219,2010-12-14,24,1.25
18219,2011-05-09,12,1.25
18219,2011-07-13,12,1.25
18219,2011-07-13,12,1.25
18220,2011-05-04,-4,1.25
18220,2011-05-04,-2,1.25
18221,2011-11-17,8,1.25
18221,2011-05-12,12,1.25
18221,2011-05-12,12,1.25
18221,2011-05-12,12,1.25
18221,2011-08-16,12,1.25
18221,2011-08-16,12,1.25
18221,2011-10-06,12,1.25
18221,2011-10-06,24,1.25
18221,2011-10-06,18,1.25
18221,2011-11-17,8,1.25
18221,2011-05-12,12,1.25
18221,2011-06-08,24,1.25
18222,2011-09-08,24,1.25
18223,2011-05-18,12,1.25
18223,2011-10-05,12,1.25
18223,2011-10-31,12,1.25
18223,2011-10-05,12,1.25
18223,2011-12-05,16,1.25
18223,2011-09-04,12,1.25
18223,2011-01-17,12,1.25
18223,2011-05-18,12,1.25
18223,2011-05-18,12,1.25
18223,2011-02-25,12,1.25
18223,2011-12-05,12,1.25
18223,2011-10-05,16,1.25
18223,2011-03-06,12,1.25
18223,2011-10-05,16,1.25
18223,2011-02-25,12,1.25
18223,2011-10-05,12,1.25
18223,2011-05-24,-5,1.25
18223,2011-03-06,-1,1.25
18223,2011-10-31,12,1.25
18223,2011-09-04,12,1.25
18223,2011-12-05,12,1.25
18223,2011-10-05,16,1.25
18223,2011-07-19,36,1.25
18223,2011-02-25,12,1.25
18223,2011-03-31,12,1.25
18223,2011-10-31,12,1.25
18223,2011-01-17,24,1.25
18223,2011-12-05,16,1.25
18224,2011-03-21,12,1.25
18224,2011-03-21,12,1.25
18225,2011-11-17,24,1.25
18225,2011-11-17,24,1.25
18225,2011-03-22,12,1.25
18225,2011-03-22,24,1.25
18225,2011-02-07,12,1.25
18225,2011-12-06,12,1.25
18225,2011-05-19,24,1.25
18225,2010-12-09,12,1.25
18225,2011-09-16,12,1.25
18225,2011-08-31,-3,1.25
18225,2011-11-17,12,1.25
18225,2011-02-07,12,1.25
18225,2011-05-19,12,1.25
18225,2011-03-20,3,1.25
18225,2011-03-22,12,1.25
18225,2011-03-20,7,1.25
18225,2011-08-18,12,1.25
18225,2011-07-13,12,1.25
18225,2011-03-20,2,1.25
18225,2011-08-18,8,1.25
18225,2011-03-22,12,1.25
18225,2011-07-13,12,1.25
18225,2011-07-13,12,1.25
18225,2011-08-31,-1,1.25
18225,2011-02-07,24,1.25
18225,2011-07-13,12,1.25
18225,2011-08-18,12,1.25
18226,2011-07-27,24,1.25
18226,2011-10-26,12,1.25
18226,2011-10-26,12,1.25
18226,2011-05-25,12,1.25
18226,2011-07-27,24,1.25
18226,2011-08-11,12,1.25
18226,2011-10-26,12,1.25
18226,2011-03-29,12,1.25
18226,2011-04-27,24,1.25
18226,2011-07-27,12,1.25
18226,2011-04-10,12,1.25
18226,2011-04-10,12,1.25
18226,2011-03-29,12,1.25
18226,2011-07-03,12,1.25
18226,2011-10-26,12,1.25
18226,2011-03-29,12,1.25
18226,2011-04-10,12,1.25
18226,2011-03-29,12,1.25
18226,2011-06-07,12,1.25
18226,2011-07-27,12,1.25
18226,2011-04-10,12,1.25
18226,2011-08-11,12,1.25
18226,2011-08-11,12,1.25
18226,2011-10-26,12,1.25
18226,2011-04-10,12,1.25
18226,2011-04-10,24,1.25
18226,2011-01-06,12,1.25
18226,2011-10-26,12,1.25
18226,2011-04-10,12,1.25
18226,2011-08-11,24,1.25
18226,2011-07-27,24,1.25
18226,2011-06-07,12,1.25
18226,2011-07-27,24,1.25
18226,2011-05-25,12,1.25
18226,2011-08-11,12,1.25
18226,2011-09-19,12,1.25
18226,2011-10-26,12,1.25
18226,2011-07-27,12,1.25
18226,2011-08-11,12,1.25
18226,2011-10-26,12,1.25
18227,2011-05-06,12,1.25
18229,2011-01-14,24,1.25
18229,2011-01-14,24,1.25
18229,2011-04-14,12,1.25
18229,2011-06-08,10,1.25
18229,2011-06-08,10,1.25
18229,2011-09-30,24,1.25
18229,2011-06-08,12,1.25
18230,2011-05-16,12,1.25
18230,2011-05-16,12,1.25
18230,2011-02-10,12,1.25
18231,2011-04-13,10,1.25
18231,2011-04-13,12,1.25
18231,2011-03-16,12,1.25
18231,2011-04-13,10,1.25
18231,2011-04-13,10,1.25
18231,2011-02-24,24,1.25
18231,2011-04-13,24,1.25
18231,2011-04-13,10,1.25
18231,2011-05-31,2,1.25
18231,2011-03-16,12,1.25
18231,2011-04-13,12,1.25
18231,2011-03-16,12,1.25
18231,2011-05-31,4,1.25
18231,2011-03-16,12,1.25
18231,2011-04-18,30,1.25
18231,2011-02-25,-12,1.25
18231,2011-05-31,2,1.25
18231,2011-04-13,10,1.25
18231,2011-04-18,6,1.25
18231,2011-04-13,10,1.25
18231,2011-02-24,24,1.25
18231,2011-03-16,12,1.25
18231,2011-04-13,10,1.25
18231,2011-04-13,10,1.25
18231,2011-04-13,10,1.25
18231,2011-04-18,6,1.25
18231,2011-04-18,3,1.25
18231,2011-04-13,10,1.25
18231,2011-03-16,12,1.25
18232,2011-05-26,12,1.25
18232,2011-05-26,12,1.25
18235,2011-05-06,12,1.25
18235,2011-09-29,12,1.25
18235,2011-09-29,12,1.25
18235,2011-08-11,12,1.25
18235,2011-09-29,24,1.25
18235,2011-08-11,12,1.25
18235,2011-05-06,12,1.25
18235,2011-05-06,12,1.25
18235,2011-08-11,12,1.25
18235,2011-09-29,20,1.25
18235,2011-09-29,24,1.25
18235,2011-08-11,12,1.25
18235,2011-09-29,12,1.25
18235,2011-09-29,20,1.25
18236,2011-11-10,24,1.25
18236,2011-11-10,12,1.25
18237,2011-07-28,12,1.25
18237,2011-07-28,12,1.25
18237,2011-12-07,12,1.25
18237,2011-08-12,12,1.25
18237,2011-07-28,12,1.25
18237,2011-07-28,12,1.25
18237,2011-09-09,12,1.25
18237,2011-10-05,10,1.25
18237,2011-08-12,12,1.25
18237,2011-12-07,16,1.25
18237,2011-12-07,12,1.25
18237,2011-09-09,12,1.25
18237,2011-07-28,12,1.25
18237,2011-10-05,12,1.25
18237,2011-07-28,12,1.25
18237,2011-07-28,12,1.25
18239,2011-05-05,12,1.25
18239,2011-05-05,12,1.25
18239,2011-01-21,24,1.25
18239,2011-01-31,24,1.25
18239,2011-05-05,12,1.25
18239,2011-03-24,12,1.25
18239,2011-05-05,12,1.25
18241,2011-08-16,24,1.25
18241,2011-05-06,12,1.25
18241,2011-10-11,24,1.25
18241,2011-10-21,12,1.25
18241,2011-08-08,12,1.25
18241,2011-05-06,12,1.25
18241,2011-10-17,18,1.25
18241,2011-08-25,12,1.25
18241,2011-07-27,12,1.25
18241,2011-07-27,12,1.25
18241,2011-08-03,12,1.25
18242,2011-05-27,12,1.25
18242,2011-09-28,12,1.25
18242,2011-05-10,12,1.25
18242,2011-05-27,12,1.25
18242,2011-05-27,12,1.25
18242,2011-09-28,8,1.25
18242,2011-09-28,24,1.25
18245,2011-12-02,10,1.25
18245,2011-12-02,12,1.25
18245,2010-12-19,12,1.25
18245,2010-12-19,12,1.25
18245,2011-05-12,12,1.25
18245,2011-05-12,12,1.25
18245,2011-05-12,12,1.25
18245,2011-05-12,12,1.25
18245,2010-12-19,24,1.25
18245,2011-01-31,12,1.25
18245,2011-12-02,12,1.25
18245,2010-12-19,12,1.25
18245,2011-07-13,12,1.25
18245,2011-05-12,12,1.25
18245,2010-12-19,12,1.25
18248,2011-06-06,12,1.25
18248,2011-06-06,12,1.25
18248,2011-08-09,10,1.25
18248,2011-06-06,12,1.25
18248,2011-06-06,12,1.25
18248,2011-06-06,10,1.25
18249,2011-11-22,12,1.25
18250,2011-02-02,12,1.25
18250,2011-02-02,12,1.25
18251,2011-09-13,288,1.25
18252,2011-10-20,4,1.25
18252,2011-10-20,1,1.25
18252,2011-10-20,2,1.25
18252,2011-10-20,1,1.25
18252,2011-10-20,1,1.25
18252,2011-10-20,4,1.25
18252,2011-10-20,1,1.25
18252,2011-10-20,10,1.25
18252,2011-10-20,1,1.25
18252,2011-10-20,2,1.25
18252,2011-10-20,2,1.25
18252,2011-10-20,1,1.25
18252,2011-10-20,1,1.25
18255,2011-09-11,16,1.25
18255,2011-09-11,24,1.25
18257,2011-08-17,12,1.25
18257,2011-08-17,12,1.25
18257,2011-02-16,12,1.25
18257,2011-02-22,-12,1.25
18257,2011-05-17,12,1.25
18259,2011-09-15,12,1.25
18260,2011-01-09,12,1.25
18260,2011-01-09,12,1.25
18260,2011-03-15,12,1.25
18260,2011-06-20,12,1.25
18260,2011-01-09,24,1.25
18260,2011-03-15,10,1.25
18260,2011-03-15,12,1.25
18260,2011-01-09,12,1.25
18260,2011-03-15,12,1.25
18260,2011-04-13,24,1.25
18261,2011-10-27,12,1.25
18262,2011-07-22,12,1.25
18262,2011-07-22,10,1.25
18263,2011-07-07,24,1.25
18263,2011-11-14,16,1.25
18263,2011-07-07,24,1.25
18263,2011-11-14,24,1.25
18263,2011-07-07,24,1.25
18263,2011-07-07,24,1.25
18263,2011-07-07,24,1.25
18263,2011-11-14,24,1.25
18263,2011-04-01,20,1.25
18263,2011-07-07,12,1.25
18263,2011-11-14,20,1.25
18263,2011-11-14,24,1.25
18263,2011-07-07,24,1.25
18263,2011-04-01,24,1.25
18263,2011-04-01,24,1.25
18263,2011-04-01,12,1.25
18263,2011-07-07,12,1.25
18263,2011-11-14,16,1.25
18263,2011-11-14,16,1.25
18265,2011-07-04,12,1.25
18265,2011-07-04,10,1.25
18270,2011-03-18,12,1.25
18270,2011-11-01,12,1.25
18272,2011-04-28,12,1.25
18272,2011-04-28,12,1.25
18272,2011-08-18,8,1.25
18272,2011-07-12,12,1.25
18272,2011-10-25,12,1.25
18272,2011-10-25,8,1.25
18272,2011-12-07,12,1.25
18272,2011-10-25,12,1.25
18272,2011-04-28,12,1.25
18272,2011-12-07,18,1.25
18272,2011-04-07,12,1.25
18272,2011-08-18,12,1.25
18272,2011-12-07,12,1.25
18272,2011-04-28,12,1.25
18272,2011-04-28,12,1.25
18272,2011-07-12,12,1.25
18272,2011-08-18,12,1.25
18272,2011-04-28,12,1.25
18272,2011-04-07,12,1.25
18272,2011-07-12,12,1.25
18272,2011-12-07,12,1.25
18272,2011-04-28,12,1.25
18272,2011-07-12,24,1.25
18272,2011-07-12,12,1.25
18272,2011-04-07,12,1.25
18272,2011-04-07,12,1.25
18272,2011-07-12,12,1.25
18272,2011-07-12,12,1.25
18272,2011-10-25,12,1.25
18274,2011-11-09,12,1.25
18274,2011-11-22,-12,1.25
18276,2011-10-27,24,1.25
18276,2011-10-27,24,1.25
18276,2011-10-27,12,1.25
18276,2011-10-27,20,1.25
18278,2011-09-27,12,1.25
18283,2011-01-23,1,1.25
18283,2011-12-06,1,1.25
18283,2011-07-14,1,1.25
18283,2011-11-23,2,1.25
18283,2011-10-27,1,1.25
18283,2011-11-10,1,1.25
18283,2011-10-27,2,1.25
